Plugin,Repository,URL,Has_JDK17,Has_JDK21,Has_JDK25,Jenkinsfile_URL,Has_Jenkinsfile
Docker Slaves Plugin,jenkinsci/docker-slaves-plugin,https://github.com/jenkinsci/docker-slaves-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/docker-slaves-plugin/master/Jenkinsfile,true
Docker Swarm Plugin,jenkinsci/docker-swarm-plugin,https://github.com/jenkinsci/docker-swarm-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/docker-swarm-plugin/master/Jenkinsfile,true
Docker Traceability Plugin,jenkinsci/docker-traceability-plugin,https://github.com/jenkinsci/docker-traceability-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/docker-traceability-plugin/master/Jenkinsfile,false
Docker Workflow Plugin,jenkinsci/docker-workflow-plugin,https://github.com/jenkinsci/docker-workflow-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/docker-workflow-plugin/master/Jenkinsfile,true
Dockerhub Notification Plugin,jenkinsci/dockerhub-notification-plugin,https://github.com/jenkinsci/dockerhub-notification-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/dockerhub-notification-plugin/master/Jenkinsfile,true
Doclinks Plugin,jenkinsci/doclinks-plugin,https://github.com/jenkinsci/doclinks-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/doclinks-plugin/master/Jenkinsfile,true
Dogu Integration Plugin,jenkinsci/dogu-integration-plugin,https://github.com/jenkinsci/dogu-integration-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/dogu-integration-plugin/main/Jenkinsfile,true
Doktor Plugin,jenkinsci/doktor-plugin,https://github.com/jenkinsci/doktor-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/doktor-plugin/master/Jenkinsfile,false
Dos Trigger Plugin,jenkinsci/dos-trigger-plugin,https://github.com/jenkinsci/dos-trigger-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dos-trigger-plugin/master/Jenkinsfile,false
Dotcommonitor Loadview Plugin,jenkinsci/dotcommonitor-loadview-plugin,https://github.com/jenkinsci/dotcommonitor-loadview-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dotcommonitor-loadview-plugin/master/Jenkinsfile,true
Dotcoverrunner Plugin,jenkinsci/dotcoverrunner-plugin,https://github.com/jenkinsci/dotcoverrunner-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dotcoverrunner-plugin/master/Jenkinsfile,true
Dotnet As Script Plugin,jenkinsci/dotnet-as-script-plugin,https://github.com/jenkinsci/dotnet-as-script-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dotnet-as-script-plugin/master/Jenkinsfile,true
Dotnet Sdk Plugin,jenkinsci/dotnet-sdk-plugin,https://github.com/jenkinsci/dotnet-sdk-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dotnet-sdk-plugin/main/Jenkinsfile,true
Downstream Build Cache Plugin,jenkinsci/downstream-build-cache-plugin,https://github.com/jenkinsci/downstream-build-cache-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/downstream-build-cache-plugin/master/Jenkinsfile,true
Downstream Buildview Plugin,jenkinsci/downstream-buildview-plugin,https://github.com/jenkinsci/downstream-buildview-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/downstream-buildview-plugin/master/Jenkinsfile,true
Downstream Ext Plugin,jenkinsci/downstream-ext-plugin,https://github.com/jenkinsci/downstream-ext-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/downstream-ext-plugin/master/Jenkinsfile,true
Doxygen Plugin,jenkinsci/doxygen-plugin,https://github.com/jenkinsci/doxygen-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/doxygen-plugin/master/Jenkinsfile,true
Drmemory Plugin,jenkinsci/drmemory-plugin,https://github.com/jenkinsci/drmemory-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/drmemory-plugin/master/Jenkinsfile,false
Dropdown Viewstabbar Plugin,jenkinsci/dropdown-viewstabbar-plugin,https://github.com/jenkinsci/dropdown-viewstabbar-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dropdown-viewstabbar-plugin/master/Jenkinsfile,false
Drupal Developer Plugin,jenkinsci/drupal-developer-plugin,https://github.com/jenkinsci/drupal-developer-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/drupal-developer-plugin/master/Jenkinsfile,false
Dry Run Plugin,jenkinsci/dry-run-plugin,https://github.com/jenkinsci/dry-run-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dry-run-plugin/master/Jenkinsfile,false
Dtkit Plugin,jenkinsci/dtkit-plugin,https://github.com/jenkinsci/dtkit-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/dtkit-plugin/master/Jenkinsfile,true
Dumpinfo Buildwrapper Plugin,jenkinsci/dumpinfo-buildwrapper-plugin,https://github.com/jenkinsci/dumpinfo-buildwrapper-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dumpinfo-buildwrapper-plugin/master/Jenkinsfile,false
Dumpling Plugin,jenkinsci/dumpling-plugin,https://github.com/jenkinsci/dumpling-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/dumpling-plugin/master/Jenkinsfile,true
Durable Task Plugin,jenkinsci/durable-task-plugin,https://github.com/jenkinsci/durable-task-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/durable-task-plugin/master/Jenkinsfile,true
Dynamic Axis Plugin,jenkinsci/dynamic-axis-plugin,https://github.com/jenkinsci/dynamic-axis-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dynamic-axis-plugin/master/Jenkinsfile,true
Dynamic Extended Choice Parameter Plugin,jenkinsci/dynamic-extended-choice-parameter-plugin,https://github.com/jenkinsci/dynamic-extended-choice-parameter-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dynamic-extended-choice-parameter-plugin/master/Jenkinsfile,false
Dynamic Search View Plugin,jenkinsci/dynamic-search-view-plugin,https://github.com/jenkinsci/dynamic-search-view-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dynamic-search-view-plugin/master/Jenkinsfile,true
Dynatrace Plugin,jenkinsci/dynatrace-plugin,https://github.com/jenkinsci/dynatrace-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/dynatrace-plugin/master/Jenkinsfile,false
Eagle Tester Plugin,jenkinsci/eagle-tester-plugin,https://github.com/jenkinsci/eagle-tester-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/eagle-tester-plugin/master/Jenkinsfile,true
Ease Plugin,jenkinsci/ease-plugin,https://github.com/jenkinsci/ease-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/ease-plugin/master/Jenkinsfile,false
Easyqa Plugin,jenkinsci/easyqa-plugin,https://github.com/jenkinsci/easyqa-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/easyqa-plugin/master/Jenkinsfile,false
Ec2 Cloud Axis Plugin,jenkinsci/ec2-cloud-axis-plugin,https://github.com/jenkinsci/ec2-cloud-axis-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/ec2-cloud-axis-plugin/master/Jenkinsfile,true
Ec2 Deployment Dashboard,jenkinsci/ec2-deployment-dashboard,https://github.com/jenkinsci/ec2-deployment-dashboard,false,false,false,https://raw.githubusercontent.com/jenkinsci/ec2-deployment-dashboard/master/Jenkinsfile,false
Ec2 Fleet Plugin,jenkinsci/ec2-fleet-plugin,https://github.com/jenkinsci/ec2-fleet-plugin,true,true,true,https://raw.githubusercontent.com/jenkinsci/ec2-fleet-plugin/master/Jenkinsfile,true
Ec2 Plugin,jenkinsci/ec2-plugin,https://github.com/jenkinsci/ec2-plugin,false,false,true,https://raw.githubusercontent.com/jenkinsci/ec2-plugin/master/Jenkinsfile,true
Echarts Api Plugin,jenkinsci/echarts-api-plugin,https://github.com/jenkinsci/echarts-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/echarts-api-plugin/main/Jenkinsfile,true
Eclipse Update Site Plugin,jenkinsci/eclipse-update-site-plugin,https://github.com/jenkinsci/eclipse-update-site-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/eclipse-update-site-plugin/master/Jenkinsfile,false
Ecs Publisher Plugin,jenkinsci/ecs-publisher-plugin,https://github.com/jenkinsci/ecs-publisher-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/ecs-publisher-plugin/master/Jenkinsfile,false
Ecu Test Execution Plugin,jenkinsci/ecu-test-execution-plugin,https://github.com/jenkinsci/ecu-test-execution-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/ecu-test-execution-plugin/main/Jenkinsfile,true
Ecutest Plugin,jenkinsci/ecutest-plugin,https://github.com/jenkinsci/ecutest-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/ecutest-plugin/master/Jenkinsfile,true
Eddsa Api Plugin,jenkinsci/eddsa-api-plugin,https://github.com/jenkinsci/eddsa-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/eddsa-api-plugin/master/Jenkinsfile,true
Editable Choice Plugin,jenkinsci/editable-choice-plugin,https://github.com/jenkinsci/editable-choice-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/editable-choice-plugin/main/Jenkinsfile,true
Eggplant Runner Plugin,jenkinsci/eggplant-runner-plugin,https://github.com/jenkinsci/eggplant-runner-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/eggplant-runner-plugin/main/Jenkinsfile,true
Eiffel Broadcaster Plugin,jenkinsci/eiffel-broadcaster-plugin,https://github.com/jenkinsci/eiffel-broadcaster-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/eiffel-broadcaster-plugin/master/Jenkinsfile,true
Eks Token Plugin,jenkinsci/eks-token-plugin,https://github.com/jenkinsci/eks-token-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/eks-token-plugin/main/Jenkinsfile,true
Elastest Plugin,jenkinsci/elastest-plugin,https://github.com/jenkinsci/elastest-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/elastest-plugin/master/Jenkinsfile,true
Elastic Axis Plugin,jenkinsci/elastic-axis-plugin,https://github.com/jenkinsci/elastic-axis-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/elastic-axis-plugin/master/Jenkinsfile,true
Elasticbox Plugin,jenkinsci/elasticbox-plugin,https://github.com/jenkinsci/elasticbox-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/elasticbox-plugin/master/Jenkinsfile,false
Elasticsearch Query Plugin,jenkinsci/elasticsearch-query-plugin,https://github.com/jenkinsci/elasticsearch-query-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/elasticsearch-query-plugin/master/Jenkinsfile,false
Electricflow Plugin,jenkinsci/electricflow-plugin,https://github.com/jenkinsci/electricflow-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/electricflow-plugin/master/Jenkinsfile,true
Eloyente Plugin,jenkinsci/eloyente-plugin,https://github.com/jenkinsci/eloyente-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/eloyente-plugin/master/Jenkinsfile,false
Email Ext Plugin,jenkinsci/email-ext-plugin,https://github.com/jenkinsci/email-ext-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/email-ext-plugin/main/Jenkinsfile,true
Email Ext Recipients Column Plugin,jenkinsci/email-ext-recipients-column-plugin,https://github.com/jenkinsci/email-ext-recipients-column-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/email-ext-recipients-column-plugin/master/Jenkinsfile,true
Emailext Template Plugin,jenkinsci/emailext-template-plugin,https://github.com/jenkinsci/emailext-template-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/emailext-template-plugin/master/Jenkinsfile,true
Embeddable Build Status Plugin,jenkinsci/embeddable-build-status-plugin,https://github.com/jenkinsci/embeddable-build-status-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/embeddable-build-status-plugin/master/Jenkinsfile,true
Emergency Stop Pipelines Plugin,jenkinsci/emergency-stop-pipelines-plugin,https://github.com/jenkinsci/emergency-stop-pipelines-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/emergency-stop-pipelines-plugin/main/Jenkinsfile,true
Emma Plugin,jenkinsci/emma-plugin,https://github.com/jenkinsci/emma-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/emma-plugin/master/Jenkinsfile,true
Emmacoveragecolumn Plugin,jenkinsci/emmacoveragecolumn-plugin,https://github.com/jenkinsci/emmacoveragecolumn-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/emmacoveragecolumn-plugin/master/Jenkinsfile,false
Emoji Symbols Api Plugin,jenkinsci/emoji-symbols-api-plugin,https://github.com/jenkinsci/emoji-symbols-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/emoji-symbols-api-plugin/main/Jenkinsfile,true
Emotional Jenkins Plugin,jenkinsci/emotional-jenkins-plugin,https://github.com/jenkinsci/emotional-jenkins-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/emotional-jenkins-plugin/master/Jenkinsfile,false
Enhanced Credentials Plugin,jenkinsci/enhanced-credentials-plugin,https://github.com/jenkinsci/enhanced-credentials-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/enhanced-credentials-plugin/main/Jenkinsfile,true
Enhanced Metrics Plugin,jenkinsci/enhanced-metrics-plugin,https://github.com/jenkinsci/enhanced-metrics-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/enhanced-metrics-plugin/main/Jenkinsfile,true
Enhanced Old Build Discarder Plugin,jenkinsci/enhanced-old-build-discarder-plugin,https://github.com/jenkinsci/enhanced-old-build-discarder-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/enhanced-old-build-discarder-plugin/master/Jenkinsfile,true
Envfile Plugin,jenkinsci/envfile-plugin,https://github.com/jenkinsci/envfile-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/envfile-plugin/master/Jenkinsfile,true
Envinject Api Plugin,jenkinsci/envinject-api-plugin,https://github.com/jenkinsci/envinject-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/envinject-api-plugin/master/Jenkinsfile,true
Envinject Plugin,jenkinsci/envinject-plugin,https://github.com/jenkinsci/envinject-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/envinject-plugin/master/Jenkinsfile,true
Environment Dashboard Plugin,jenkinsci/environment-dashboard-plugin,https://github.com/jenkinsci/environment-dashboard-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/environment-dashboard-plugin/master/Jenkinsfile,true
Environment Filter Utils Plugin,jenkinsci/environment-filter-utils-plugin,https://github.com/jenkinsci/environment-filter-utils-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/environment-filter-utils-plugin/main/Jenkinsfile,true
Environment Labels Setter,jenkinsci/environment-labels-setter,https://github.com/jenkinsci/environment-labels-setter,false,false,false,https://raw.githubusercontent.com/jenkinsci/environment-labels-setter/master/Jenkinsfile,true
Environment Manager Tools Plugin,jenkinsci/environment-manager-tools-plugin,https://github.com/jenkinsci/environment-manager-tools-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/environment-manager-tools-plugin/master/Jenkinsfile,false
Environment Script Plugin,jenkinsci/environment-script-plugin,https://github.com/jenkinsci/environment-script-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/environment-script-plugin/master/Jenkinsfile,true
Environment Variable Page Decoration Plugin,jenkinsci/environment-variable-page-decoration-plugin,https://github.com/jenkinsci/environment-variable-page-decoration-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/environment-variable-page-decoration-plugin/master/Jenkinsfile,true
Environment Variables Status Sync Plugin,jenkinsci/environment-variables-status-sync-plugin,https://github.com/jenkinsci/environment-variables-status-sync-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/environment-variables-status-sync-plugin/main/Jenkinsfile,true
Escaped Markup Plugin,jenkinsci/escaped-markup-plugin,https://github.com/jenkinsci/escaped-markup-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/escaped-markup-plugin/master/Jenkinsfile,false
Exam Plugin,jenkinsci/exam-plugin,https://github.com/jenkinsci/exam-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/exam-plugin/develop/Jenkinsfile,true
