Plugin,Repository,URL,Has_JDK17,Has_JDK21,Has_JDK25,Jenkinsfile_URL,Has_Jenkinsfile
Upstream Downstream View Plugin,jenkinsci/upstream-downstream-view-plugin,https://github.com/jenkinsci/upstream-downstream-view-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/upstream-downstream-view-plugin/master/Jenkinsfile,true
Uptime Plugin,jenkinsci/uptime-plugin,https://github.com/jenkinsci/uptime-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/uptime-plugin/master/Jenkinsfile,true
Urbancode Velocity Plugin,jenkinsci/urbancode-velocity-plugin,https://github.com/jenkinsci/urbancode-velocity-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/urbancode-velocity-plugin/master/Jenkinsfile,true
Url Auth Sso Plugin,jenkinsci/url-auth-sso-plugin,https://github.com/jenkinsci/url-auth-sso-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/url-auth-sso-plugin/master/Jenkinsfile,false
Url Filter Plugin,jenkinsci/url-filter-plugin,https://github.com/jenkinsci/url-filter-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/url-filter-plugin/master/Jenkinsfile,true
Urltrigger Plugin,jenkinsci/urltrigger-plugin,https://github.com/jenkinsci/urltrigger-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/urltrigger-plugin/master/Jenkinsfile,true
Usemango Runner Plugin,jenkinsci/usemango-runner-plugin,https://github.com/jenkinsci/usemango-runner-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/usemango-runner-plugin/master/Jenkinsfile,true
User1st Utester Plugin,jenkinsci/user1st-utester-plugin,https://github.com/jenkinsci/user1st-utester-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/user1st-utester-plugin/master/Jenkinsfile,true
Utplsql Plugin,jenkinsci/utplsql-plugin,https://github.com/jenkinsci/utplsql-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/utplsql-plugin/master/Jenkinsfile,false
Vaddy Plugin,jenkinsci/vaddy-plugin,https://github.com/jenkinsci/vaddy-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vaddy-plugin/master/Jenkinsfile,false
Vagrant Plugin,jenkinsci/vagrant-plugin,https://github.com/jenkinsci/vagrant-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vagrant-plugin/master/Jenkinsfile,false
Valgrind Plugin,jenkinsci/valgrind-plugin,https://github.com/jenkinsci/valgrind-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/valgrind-plugin/master/Jenkinsfile,false
Validating Email Parameter Plugin,jenkinsci/validating-email-parameter-plugin,https://github.com/jenkinsci/validating-email-parameter-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/validating-email-parameter-plugin/master/Jenkinsfile,true
Validating String Parameter Plugin,jenkinsci/validating-string-parameter-plugin,https://github.com/jenkinsci/validating-string-parameter-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/validating-string-parameter-plugin/master/Jenkinsfile,true
Validating Yaml Parameter Plugin,jenkinsci/validating-yaml-parameter-plugin,https://github.com/jenkinsci/validating-yaml-parameter-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/validating-yaml-parameter-plugin/master/Jenkinsfile,true
Variables Replace Plugin,jenkinsci/variables-replace-plugin,https://github.com/jenkinsci/variables-replace-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/variables-replace-plugin/master/Jenkinsfile,true
Variant Plugin,jenkinsci/variant-plugin,https://github.com/jenkinsci/variant-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/variant-plugin/master/Jenkinsfile,true
Vault Scm Plugin,jenkinsci/vault-scm-plugin,https://github.com/jenkinsci/vault-scm-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vault-scm-plugin/master/Jenkinsfile,false
Vboxwrapper Plugin,jenkinsci/vboxwrapper-plugin,https://github.com/jenkinsci/vboxwrapper-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vboxwrapper-plugin/master/Jenkinsfile,false
Vdoo Vision Plugin,jenkinsci/vdoo-vision-plugin,https://github.com/jenkinsci/vdoo-vision-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vdoo-vision-plugin/master/Jenkinsfile,true
Vectorcast Coverage Plugin,jenkinsci/vectorcast-coverage-plugin,https://github.com/jenkinsci/vectorcast-coverage-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vectorcast-coverage-plugin/master/Jenkinsfile,false
Vectorcast Execution Plugin,jenkinsci/vectorcast-execution-plugin,https://github.com/jenkinsci/vectorcast-execution-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vectorcast-execution-plugin/master/Jenkinsfile,true
Venafi Codesigning Plugin,jenkinsci/venafi-codesigning-plugin,https://github.com/jenkinsci/venafi-codesigning-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/venafi-codesigning-plugin/main/Jenkinsfile,true
Venafi Vcert Plugin,jenkinsci/venafi-vcert-plugin,https://github.com/jenkinsci/venafi-vcert-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/venafi-vcert-plugin/main/Jenkinsfile,true
Veracode Scan Plugin,jenkinsci/veracode-scan-plugin,https://github.com/jenkinsci/veracode-scan-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/veracode-scan-plugin/master/Jenkinsfile,true
Versioncolumn Plugin,jenkinsci/versioncolumn-plugin,https://github.com/jenkinsci/versioncolumn-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/versioncolumn-plugin/master/Jenkinsfile,true
Versionnumber Plugin,jenkinsci/versionnumber-plugin,https://github.com/jenkinsci/versionnumber-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/versionnumber-plugin/master/Jenkinsfile,true
Vertx Plugin,jenkinsci/vertx-plugin,https://github.com/jenkinsci/vertx-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vertx-plugin/master/Jenkinsfile,false
Viber Notification Plugin,jenkinsci/viber-notification-plugin,https://github.com/jenkinsci/viber-notification-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/viber-notification-plugin/master/Jenkinsfile,true
View Cloner Plugin,jenkinsci/view-cloner-plugin,https://github.com/jenkinsci/view-cloner-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/view-cloner-plugin/master/Jenkinsfile,false
View Job Filters Plugin,jenkinsci/view-job-filters-plugin,https://github.com/jenkinsci/view-job-filters-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/view-job-filters-plugin/master/Jenkinsfile,true
View26 Plugin,jenkinsci/view26-plugin,https://github.com/jenkinsci/view26-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/view26-plugin/master/Jenkinsfile,false
ViewVC Plugin,jenkinsci/viewVC-plugin,https://github.com/jenkinsci/viewVC-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/viewVC-plugin/master/Jenkinsfile,false
Views Containing Job Plugin,jenkinsci/views-containing-job-plugin,https://github.com/jenkinsci/views-containing-job-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/views-containing-job-plugin/master/Jenkinsfile,true
Vigilnz Security Plugin,jenkinsci/vigilnz-security-plugin,https://github.com/jenkinsci/vigilnz-security-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/vigilnz-security-plugin/main/Jenkinsfile,true
Violation Columns Plugin,jenkinsci/violation-columns-plugin,https://github.com/jenkinsci/violation-columns-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/violation-columns-plugin/master/Jenkinsfile,false
Violation Comments To Github Plugin,jenkinsci/violation-comments-to-github-plugin,https://github.com/jenkinsci/violation-comments-to-github-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/violation-comments-to-github-plugin/master/Jenkinsfile,true
Violation Comments To Gitlab Plugin,jenkinsci/violation-comments-to-gitlab-plugin,https://github.com/jenkinsci/violation-comments-to-gitlab-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/violation-comments-to-gitlab-plugin/master/Jenkinsfile,true
Violation Comments To Stash Plugin,jenkinsci/violation-comments-to-stash-plugin,https://github.com/jenkinsci/violation-comments-to-stash-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/violation-comments-to-stash-plugin/master/Jenkinsfile,true
Violations Plugin,jenkinsci/violations-plugin,https://github.com/jenkinsci/violations-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/violations-plugin/master/Jenkinsfile,false
Virtualbox Plugin,jenkinsci/virtualbox-plugin,https://github.com/jenkinsci/virtualbox-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/virtualbox-plugin/master/Jenkinsfile,false
Visual Basic 6 Plugin,jenkinsci/visual-basic-6-plugin,https://github.com/jenkinsci/visual-basic-6-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/visual-basic-6-plugin/master/Jenkinsfile,true
Visualexpert Plugin,jenkinsci/visualexpert-plugin,https://github.com/jenkinsci/visualexpert-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/visualexpert-plugin/main/Jenkinsfile,true
Visualworks Store Plugin,jenkinsci/visualworks-store-plugin,https://github.com/jenkinsci/visualworks-store-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/visualworks-store-plugin/master/Jenkinsfile,true
Vk Notifier Plugin,jenkinsci/vk-notifier-plugin,https://github.com/jenkinsci/vk-notifier-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vk-notifier-plugin/master/Jenkinsfile,true
Vmanager Plugin,jenkinsci/vmanager-plugin,https://github.com/jenkinsci/vmanager-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/vmanager-plugin/master/Jenkinsfile,true
Vmware Vrealize Automation Plugin,jenkinsci/vmware-vrealize-automation-plugin,https://github.com/jenkinsci/vmware-vrealize-automation-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vmware-vrealize-automation-plugin/master/Jenkinsfile,false
Vmware Vrealize Codestream Plugin,jenkinsci/vmware-vrealize-codestream-plugin,https://github.com/jenkinsci/vmware-vrealize-codestream-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vmware-vrealize-codestream-plugin/master/Jenkinsfile,false
Vmware Vrealize Orchestrator Plugin,jenkinsci/vmware-vrealize-orchestrator-plugin,https://github.com/jenkinsci/vmware-vrealize-orchestrator-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vmware-vrealize-orchestrator-plugin/master/Jenkinsfile,false
Vncrecorder Plugin,jenkinsci/vncrecorder-plugin,https://github.com/jenkinsci/vncrecorder-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vncrecorder-plugin/master/Jenkinsfile,false
Vncviewer Plugin,jenkinsci/vncviewer-plugin,https://github.com/jenkinsci/vncviewer-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vncviewer-plugin/master/Jenkinsfile,false
Vrealize Automation 8 Plugin,jenkinsci/vrealize-automation-8-plugin,https://github.com/jenkinsci/vrealize-automation-8-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vrealize-automation-8-plugin/master/Jenkinsfile,true
Vs Code Metrics Plugin,jenkinsci/vs-code-metrics-plugin,https://github.com/jenkinsci/vs-code-metrics-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vs-code-metrics-plugin/master/Jenkinsfile,false
Vsphere Cloud Plugin,jenkinsci/vsphere-cloud-plugin,https://github.com/jenkinsci/vsphere-cloud-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/vsphere-cloud-plugin/master/Jenkinsfile,true
Vstestrunner Plugin,jenkinsci/vstestrunner-plugin,https://github.com/jenkinsci/vstestrunner-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vstestrunner-plugin/master/Jenkinsfile,true
Vulnerability Vines Ai Plugin,jenkinsci/vulnerability-vines-ai-plugin,https://github.com/jenkinsci/vulnerability-vines-ai-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/vulnerability-vines-ai-plugin/main/Jenkinsfile,true
Wallarm Fast Plugin,jenkinsci/wallarm-fast-plugin,https://github.com/jenkinsci/wallarm-fast-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/wallarm-fast-plugin/master/Jenkinsfile,true
Walldisplay Plugin,jenkinsci/walldisplay-plugin,https://github.com/jenkinsci/walldisplay-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/walldisplay-plugin/master/Jenkinsfile,false
Waptpro Plugin,jenkinsci/waptpro-plugin,https://github.com/jenkinsci/waptpro-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/waptpro-plugin/master/Jenkinsfile,false
Warnings Ng Plugin,jenkinsci/warnings-ng-plugin,https://github.com/jenkinsci/warnings-ng-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/warnings-ng-plugin/main/Jenkinsfile,true
Warrior Plugin,jenkinsci/warrior-plugin,https://github.com/jenkinsci/warrior-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/warrior-plugin/master/Jenkinsfile,false
Was Builder Plugin,jenkinsci/was-builder-plugin,https://github.com/jenkinsci/was-builder-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/was-builder-plugin/master/Jenkinsfile,false
Wattspeed Plugin,jenkinsci/wattspeed-plugin,https://github.com/jenkinsci/wattspeed-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/wattspeed-plugin/master/Jenkinsfile,true
Wavefront Plugin,jenkinsci/wavefront-plugin,https://github.com/jenkinsci/wavefront-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/wavefront-plugin/master/Jenkinsfile,false
Webhook Eventsource Plugin,jenkinsci/webhook-eventsource-plugin,https://github.com/jenkinsci/webhook-eventsource-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/webhook-eventsource-plugin/master/Jenkinsfile,false
Webhook Secret Credentials Provider Plugin,jenkinsci/webhook-secret-credentials-provider-plugin,https://github.com/jenkinsci/webhook-secret-credentials-provider-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/webhook-secret-credentials-provider-plugin/main/Jenkinsfile,true
Webhook Step Plugin,jenkinsci/webhook-step-plugin,https://github.com/jenkinsci/webhook-step-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/webhook-step-plugin/master/Jenkinsfile,true
Webload Plugin,jenkinsci/webload-plugin,https://github.com/jenkinsci/webload-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/webload-plugin/master/Jenkinsfile,false
Weblogic Deployer Plugin,jenkinsci/weblogic-deployer-plugin,https://github.com/jenkinsci/weblogic-deployer-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/weblogic-deployer-plugin/master/Jenkinsfile,true
Websocket Plugin,jenkinsci/websocket-plugin,https://github.com/jenkinsci/websocket-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/websocket-plugin/master/Jenkinsfile,false
Websocketin Notification Plugin,jenkinsci/websocketin-notification-plugin,https://github.com/jenkinsci/websocketin-notification-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/websocketin-notification-plugin/master/Jenkinsfile,true
Websphere Deployer Plugin,jenkinsci/websphere-deployer-plugin,https://github.com/jenkinsci/websphere-deployer-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/websphere-deployer-plugin/master/Jenkinsfile,false
Weibo Plugin,jenkinsci/weibo-plugin,https://github.com/jenkinsci/weibo-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/weibo-plugin/master/Jenkinsfile,false
Wetest Automation Plugin,jenkinsci/wetest-automation-plugin,https://github.com/jenkinsci/wetest-automation-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/wetest-automation-plugin/main/Jenkinsfile,true
Wildfly Deployer Plugin,jenkinsci/wildfly-deployer-plugin,https://github.com/jenkinsci/wildfly-deployer-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/wildfly-deployer-plugin/master/Jenkinsfile,false
Windocks Start Container Plugin,jenkinsci/windocks-start-container-plugin,https://github.com/jenkinsci/windocks-start-container-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/windocks-start-container-plugin/master/Jenkinsfile,false
Windows Cloud Plugin,jenkinsci/windows-cloud-plugin,https://github.com/jenkinsci/windows-cloud-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/windows-cloud-plugin/master/Jenkinsfile,true
Windows Exe Runner Plugin,jenkinsci/windows-exe-runner-plugin,https://github.com/jenkinsci/windows-exe-runner-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/windows-exe-runner-plugin/master/Jenkinsfile,true
Winrm Client Plugin,jenkinsci/winrm-client-plugin,https://github.com/jenkinsci/winrm-client-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/winrm-client-plugin/master/Jenkinsfile,true
Wix Plugin,jenkinsci/wix-plugin,https://github.com/jenkinsci/wix-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/wix-plugin/master/Jenkinsfile,false
Wiz Scanner Plugin,jenkinsci/wiz-scanner-plugin,https://github.com/jenkinsci/wiz-scanner-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/wiz-scanner-plugin/main/Jenkinsfile,true
Workflow Aggregator Plugin,jenkinsci/workflow-aggregator-plugin,https://github.com/jenkinsci/workflow-aggregator-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-aggregator-plugin/master/Jenkinsfile,true
Workflow Api Plugin,jenkinsci/workflow-api-plugin,https://github.com/jenkinsci/workflow-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-api-plugin/master/Jenkinsfile,true
Workflow Basic Steps Plugin,jenkinsci/workflow-basic-steps-plugin,https://github.com/jenkinsci/workflow-basic-steps-plugin,true,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-basic-steps-plugin/master/Jenkinsfile,true
Workflow Cps Global Lib Http Plugin,jenkinsci/workflow-cps-global-lib-http-plugin,https://github.com/jenkinsci/workflow-cps-global-lib-http-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/workflow-cps-global-lib-http-plugin/master/Jenkinsfile,true
Workflow Cps Global Lib Plugin,jenkinsci/workflow-cps-global-lib-plugin,https://github.com/jenkinsci/workflow-cps-global-lib-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-cps-global-lib-plugin/master/Jenkinsfile,true
Workflow Cps Plugin,jenkinsci/workflow-cps-plugin,https://github.com/jenkinsci/workflow-cps-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-cps-plugin/master/Jenkinsfile,true
Workflow Durable Task Step Plugin,jenkinsci/workflow-durable-task-step-plugin,https://github.com/jenkinsci/workflow-durable-task-step-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-durable-task-step-plugin/master/Jenkinsfile,true
Workflow Job Plugin,jenkinsci/workflow-job-plugin,https://github.com/jenkinsci/workflow-job-plugin,true,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-job-plugin/master/Jenkinsfile,true
Workflow Multibranch Plugin,jenkinsci/workflow-multibranch-plugin,https://github.com/jenkinsci/workflow-multibranch-plugin,true,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-multibranch-plugin/master/Jenkinsfile,true
Workflow Remote Loader Plugin,jenkinsci/workflow-remote-loader-plugin,https://github.com/jenkinsci/workflow-remote-loader-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/workflow-remote-loader-plugin/master/Jenkinsfile,true
Workflow Scm Step Plugin,jenkinsci/workflow-scm-step-plugin,https://github.com/jenkinsci/workflow-scm-step-plugin,true,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-scm-step-plugin/master/Jenkinsfile,true
Workflow Step Api Plugin,jenkinsci/workflow-step-api-plugin,https://github.com/jenkinsci/workflow-step-api-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-step-api-plugin/master/Jenkinsfile,true
Workflow Support Plugin,jenkinsci/workflow-support-plugin,https://github.com/jenkinsci/workflow-support-plugin,true,true,true,https://raw.githubusercontent.com/jenkinsci/workflow-support-plugin/master/Jenkinsfile,true
Working Hours Plugin,jenkinsci/working-hours-plugin,https://github.com/jenkinsci/working-hours-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/working-hours-plugin/master/Jenkinsfile,true
Workplace Plugin,jenkinsci/workplace-plugin,https://github.com/jenkinsci/workplace-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/workplace-plugin/master/Jenkinsfile,false
Writable Filesystem Monitor,jenkinsci/writable-filesystem-monitor,https://github.com/jenkinsci/writable-filesystem-monitor,false,false,false,https://raw.githubusercontent.com/jenkinsci/writable-filesystem-monitor/master/Jenkinsfile,false
Ws Cleanup Plugin,jenkinsci/ws-cleanup-plugin,https://github.com/jenkinsci/ws-cleanup-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/ws-cleanup-plugin/master/Jenkinsfile,true
Ws Ctm Plugin,jenkinsci/ws-ctm-plugin,https://github.com/jenkinsci/ws-ctm-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/ws-ctm-plugin/master/Jenkinsfile,true
Ws Execution Manager Plugin,jenkinsci/ws-execution-manager-plugin,https://github.com/jenkinsci/ws-execution-manager-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/ws-execution-manager-plugin/master/Jenkinsfile,false
Ws Ws Replacement Plugin,jenkinsci/ws-ws-replacement-plugin,https://github.com/jenkinsci/ws-ws-replacement-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/ws-ws-replacement-plugin/master/Jenkinsfile,false
Wsap Plugin,jenkinsci/wsap-plugin,https://github.com/jenkinsci/wsap-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/wsap-plugin/master/Jenkinsfile,true
Wsclean Plugin,jenkinsci/wsclean-plugin,https://github.com/jenkinsci/wsclean-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/wsclean-plugin/master/Jenkinsfile,true
Wwpass Plugin,jenkinsci/wwpass-plugin,https://github.com/jenkinsci/wwpass-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/wwpass-plugin/master/Jenkinsfile,false
Wxwork Notification Plugin,jenkinsci/wxwork-notification-plugin,https://github.com/jenkinsci/wxwork-notification-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/wxwork-notification-plugin/master/Jenkinsfile,true
Xcode Plugin,jenkinsci/xcode-plugin,https://github.com/jenkinsci/xcode-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xcode-plugin/master/Jenkinsfile,true
Xfpanel Plugin,jenkinsci/xfpanel-plugin,https://github.com/jenkinsci/xfpanel-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xfpanel-plugin/master/Jenkinsfile,false
Xframe Filter Plugin,jenkinsci/xframe-filter-plugin,https://github.com/jenkinsci/xframe-filter-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xframe-filter-plugin/master/Jenkinsfile,false
Xldeploy Plugin,jenkinsci/xldeploy-plugin,https://github.com/jenkinsci/xldeploy-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xldeploy-plugin/master/Jenkinsfile,true
Xlrelease Plugin,jenkinsci/xlrelease-plugin,https://github.com/jenkinsci/xlrelease-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xlrelease-plugin/master/Jenkinsfile,false
Xlrelease Var Setter Plugin,jenkinsci/xlrelease-var-setter-plugin,https://github.com/jenkinsci/xlrelease-var-setter-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xlrelease-var-setter-plugin/master/Jenkinsfile,true
Xml Job To Dsl Plugin,jenkinsci/xml-job-to-dsl-plugin,https://github.com/jenkinsci/xml-job-to-dsl-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xml-job-to-dsl-plugin/master/Jenkinsfile,true
Xooa Plugin,jenkinsci/xooa-plugin,https://github.com/jenkinsci/xooa-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xooa-plugin/master/Jenkinsfile,true
Xpath Config Viewer Plugin,jenkinsci/xpath-config-viewer-plugin,https://github.com/jenkinsci/xpath-config-viewer-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xpath-config-viewer-plugin/master/Jenkinsfile,false
Xpdev Plugin,jenkinsci/xpdev-plugin,https://github.com/jenkinsci/xpdev-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xpdev-plugin/master/Jenkinsfile,false
Xray Connector Plugin,jenkinsci/xray-connector-plugin,https://github.com/jenkinsci/xray-connector-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xray-connector-plugin/develop/Jenkinsfile,true
Xshell Plugin,jenkinsci/xshell-plugin,https://github.com/jenkinsci/xshell-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/xshell-plugin/master/Jenkinsfile,true
Xtrigger Api Plugin,jenkinsci/xtrigger-api-plugin,https://github.com/jenkinsci/xtrigger-api-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/xtrigger-api-plugin/master/Jenkinsfile,true
Xunit Plugin,jenkinsci/xunit-plugin,https://github.com/jenkinsci/xunit-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/xunit-plugin/master/Jenkinsfile,true
Xvfb Plugin,jenkinsci/xvfb-plugin,https://github.com/jenkinsci/xvfb-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xvfb-plugin/master/Jenkinsfile,true
Xvnc Plugin,jenkinsci/xvnc-plugin,https://github.com/jenkinsci/xvnc-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/xvnc-plugin/master/Jenkinsfile,true
Xygeni Sensor Plugin,jenkinsci/xygeni-sensor-plugin,https://github.com/jenkinsci/xygeni-sensor-plugin,true,false,false,https://raw.githubusercontent.com/jenkinsci/xygeni-sensor-plugin/main/Jenkinsfile,true
Yaml Axis Plugin,jenkinsci/yaml-axis-plugin,https://github.com/jenkinsci/yaml-axis-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/yaml-axis-plugin/master/Jenkinsfile,true
Yandex Cloud Workers Plugin,jenkinsci/yandex-cloud-workers-plugin,https://github.com/jenkinsci/yandex-cloud-workers-plugin,true,true,false,https://raw.githubusercontent.com/jenkinsci/yandex-cloud-workers-plugin/main/Jenkinsfile,true
Yandex Metrica Plugin,jenkinsci/yandex-metrica-plugin,https://github.com/jenkinsci/yandex-metrica-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/yandex-metrica-plugin/master/Jenkinsfile,false
Yet Another Build Visualizer Plugin,jenkinsci/yet-another-build-visualizer-plugin,https://github.com/jenkinsci/yet-another-build-visualizer-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/yet-another-build-visualizer-plugin/master/Jenkinsfile,true
Youtrack Plugin,jenkinsci/youtrack-plugin,https://github.com/jenkinsci/youtrack-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/youtrack-plugin/master/Jenkinsfile,false
Zadviser Pipeline Analysis Plugin,jenkinsci/zadviser-pipeline-analysis-plugin,https://github.com/jenkinsci/zadviser-pipeline-analysis-plugin,false,true,true,https://raw.githubusercontent.com/jenkinsci/zadviser-pipeline-analysis-plugin/master/Jenkinsfile,true
Zanata Plugin,jenkinsci/zanata-plugin,https://github.com/jenkinsci/zanata-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zanata-plugin/master/Jenkinsfile,true
Zap Pipeline Plugin,jenkinsci/zap-pipeline-plugin,https://github.com/jenkinsci/zap-pipeline-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zap-pipeline-plugin/master/Jenkinsfile,true
Zap Plugin,jenkinsci/zap-plugin,https://github.com/jenkinsci/zap-plugin,false,false,false,https://raw.githubusercontent.com/jenkinsci/zap-plugin/development/Jenkinsfile,true
